Longitude,Latitude
152.5344,-26.70674
152.5344008,-26.70674277
152.5344008,-26.70674277
152.5344008,-26.70674277
152.5344008,-26.70674277
151.92611,-26.71778
151.92611,-26.71778
151.92611,-26.71778
151.92611,-26.71778
151.9261336,-26.7178796
151.9261336,-26.7178796
151.92613,-26.71788
152.5685,-26.71892
152.5685,-26.71892
150.63443,-26.73175
152.63741,-26.74294
152.63741,-26.74294
152.63741,-26.74294
152.6374115,-26.74294384
152.6374115,-26.74294384
152.9619444,-26.74305556
152.9619444,-26.74305556
152.96194,-26.74306
152.96194,-26.74306
152.96194,-26.74306
152.96194,-26.74306
152.96194,-26.74306
152.9940924,-26.74607547
152.99409,-26.74608
152.960259,-26.74627536
152.96026,-26.74628
152.959648,-26.746366
152.95965,-26.74637
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596021,-26.74737646
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.9596,-26.74738
152.95435,-26.75622
152.95435,-26.7562245
152.95833,-26.75833
152.95833,-26.75833
152.95833,-26.75833
153.054391,-26.760625
152.92225,-26.76243
152.92225,-26.76243
152.92225,-26.76243
152.92225,-26.76243
152.92225,-26.76243
152.9222513,-26.76243014
152.9222513,-26.76243014
152.9570568,-26.78254869
152.97306,-26.78695
152.97222,-26.78833
152.97222,-26.78833
152.97222,-26.78833
152.96666,-26.79001
152.96666,-26.79001
152.9494649,-26.79058214
152.96583,-26.79139
152.96583,-26.79139
152.96583,-26.79139
152.9691239,-26.79163847
152.9691239,-26.79163847
152.96912,-26.79164
152.96912,-26.79164
152.96912,-26.79164
152.96912,-26.79164
152.96912,-26.79164
152.9588304,-26.79464611
153.122239,-26.79602586
153.12224,-26.79603
153.12224,-26.79603
152.95736,-26.79882
152.9573584,-26.7988217
153.13,-26.8
152.97739,-26.8004
152.97739,-26.8004
152.977389,-26.800402
153.1237,-26.805
153.1237,-26.805
153.1237,-26.805
152.929296,-26.815415
152.9293,-26.81542
152.9293,-26.81542
151.483333,-26.816667
151.48333,-26.81667
152.9673,-26.82211
152.967304,-26.822113
152.97807,-26.82789
152.97807,-26.82789
152.97807,-26.82789
151.9292075,-26.83989933
151.9292075,-26.83989933
151.9292075,-26.83989933
151.92921,-26.8399
151.92921,-26.8399
151.92921,-26.8399
151.92921,-26.8399
151.92921,-26.8399
152.89166,-26.84167
152.89166,-26.84167
152.89166,-26.84167
151.55108,-26.84842
151.566667,-26.85
152.9576,-26.8549
152.9576,-26.8549
152.9576,-26.8549
152.95762,-26.85492
152.95762,-26.8549248
152.95833,-26.85833
152.95833,-26.85833
152.85833,-26.85833
152.944413,-26.861213
152.78372,-26.86583
152.78372,-26.86583
152.7837222,-26.86583333
151.58442,-26.88175
151.59234,-26.88575
151.59234,-26.88575
152.13858,-26.88591
152.13858,-26.88591
152.13858,-26.88591
152.13858,-26.88591
152.13858,-26.88591
152.13858,-26.88591
152.1385753,-26.88591183
152.1385753,-26.88591183
151.59142,-26.88653
151.59142,-26.88653
152.93673,-26.901247
152.93673,-26.90125
152.93673,-26.90125
152.933998,-26.90196
152.9333102,-26.90227776
152.935173,-26.9028124
152.940763,-26.921755
151.80443,-26.92552
151.80443,-26.92552
151.80443,-26.92552
151.8044308,-26.92552279
151.8044308,-26.92552279
151.80444,-26.92553
151.80444,-26.92553
151.631242,-26.926695
151.87777,-26.93612
151.87694,-26.9375
151.87694,-26.9375
151.87694,-26.9375
152.77201,-26.94691
152.77201,-26.94691
152.7720119,-26.94691219
152.77261,-26.94765
152.77261,-26.94765
152.772607,-26.94765
152.779317,-26.948925
152.779317,-26.948925
152.9594,-26.95674
152.9594,-26.95674
152.0458333,-26.96666667
152.0458333,-26.96666667
152.04583,-26.96667
152.04583,-26.96667
152.04583,-26.96667
152.04583,-26.96667
152.04583,-26.96667
152.04314,-26.9699
152.04314,-26.9699
152.04314,-26.9699
152.04314,-26.9699
152.04314,-26.9699
152.04314,-26.9699
152.04314,-26.9699
152.9594,-26.97341
152.9594,-26.97341
152.79469,-26.99134
152.794694,-26.991341
152.93765,-27.01135
152.93765,-27.01135
152.9376488,-27.0113505
152.9069668,-27.01525341
152.9056817,-27.01527611
152.9035977,-27.01742429
152.9109959,-27.01818236
152.9087059,-27.01857841
152.9081861,-27.0186278
152.9031219,-27.01867668
152.9067865,-27.01898253
152.907115,-27.01902434
152.927393,-27.035201
152.917811,-27.044157
152.91668,-27.07965
152.91668,-27.07965
152.9166803,-27.0796529
152.70936,-27.08044
152.70936,-27.08044
152.70944,-27.08056
152.70944,-27.08056
152.70944,-27.08056
153.107248,-27.080757
153.1276019,-27.080767
152.7,-27.08861
152.7,-27.08861
152.69996,-27.08871
152.69996,-27.08871
152.6999627,-27.0887146
152.6999627,-27.0887146
152.6999627,-27.0887146
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.17028,-27.09694
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
153.1702778,-27.09694444
152.78782,-27.11574
152.78782,-27.11574
152.78782,-27.11574
152.78782,-27.11574
152.7878246,-27.115744
152.7878246,-27.115744
152.7878246,-27.115744
152.7878246,-27.115744
152.7872384,-27.11674316
152.9068451,-27.12504839
152.90685,-27.12505
152.90685,-27.12505
152.90685,-27.12505
152.90685,-27.12505
152.9029905,-27.12644997
152.9029905,-27.12644997
152.9029905,-27.12644997
152.9029905,-27.12644997
152.90299,-27.12645
152.90299,-27.12645
152.90299,-27.12645
152.90299,-27.12645
152.90299,-27.12645
152.90299,-27.12645
152.90299,-27.12645
152.90299,-27.12645
152.89693,-27.12651
152.89693,-27.12651
152.8969251,-27.1265124
152.9049575,-27.12695515
152.90167,-27.12734
152.90167,-27.12734
152.901673,-27.127341
152.9033365,-27.12751225
152.903709,-27.12916541
152.9040356,-27.1291928
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.12972
152.9,-27.1298
152.9,-27.1298
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90011,-27.12984
152.90003,-27.13015
152.90003,-27.13015
152.90003,-27.13015
152.90003,-27.13015
152.90003,-27.13015
152.90003,-27.13015
152.90003,-27.13015
152.900033,-27.13015002
152.900033,-27.13015002
152.900033,-27.13015002
152.89974,-27.13076
152.89974,-27.13076
152.89974,-27.13076
152.89974,-27.13076
152.8997443,-27.1307635
152.9010654,-27.13173898
152.9010654,-27.13173898
152.90107,-27.13174
152.90107,-27.13174
152.90107,-27.13174
152.9022217,-27.13205204
152.9022217,-27.13205204
152.6802675,-27.13214547
152.6802675,-27.13214547
152.68028,-27.13215
152.68028,-27.13215
152.68027,-27.13215
152.68027,-27.13215
152.68027,-27.13215
152.9723,-27.1343
152.96306,-27.1425
152.96306,-27.1425
152.963,-27.1425
152.96293,-27.14254
152.95528,-27.148848
152.95528,-27.148848
152.95528,-27.14885
152.95528,-27.14885
152.9556583,-27.14886148
152.884276,-27.150877
152.9125,-27.15917
152.9125,-27.15917
152.9125,-27.15917
152.932269,-27.167963
152.8918449,-27.1851753
152.95296,-27.19903
152.95296,-27.19903
152.9529595,-27.199034
152.9529595,-27.199034
152.80379,-27.20024
152.80379,-27.20024
152.82094,-27.202007
152.97693,-27.20743
152.97693,-27.20743
152.9769256,-27.20743026
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.98,-27.22056
152.8102778,-27.23805556
152.81028,-27.23806
152.81208,-27.23827
152.81208,-27.23827
152.8120772,-27.23827424
152.8120772,-27.23827424
152.8109,-27.2386
152.8109,-27.2386
152.8109,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.81085,-27.2386
152.8109164,-27.23863522
152.81092,-27.23864
152.81092,-27.23864
152.0641667,-27.24055556
152.0641667,-27.24055556
152.06417,-27.24056
152.06417,-27.24056
152.06417,-27.24056
152.06417,-27.24056
152.06417,-27.24056
152.8060341,-27.25208534
152.87583,-27.25277
152.87583,-27.25277
152.87583,-27.25277
152.8758,-27.25278
152.9571389,-27.25988889
152.9571389,-27.25988889
152.9571389,-27.25988889
152.9571389,-27.25988889
152.95714,-27.25989
152.95714,-27.25989
152.95714,-27.25989
152.95775,-27.26073
152.95775,-27.26073
152.957752,-27.260732
152.05882,-27.26338
152.05882,-27.26338
152.0588246,-27.26338276
152.800481,-27.265949
152.800481,-27.265949
152.80048,-27.26595
152.80048,-27.26595
152.1274,-27.2885
152.1274,-27.2885
152.1274,-27.2885
152.127363,-27.288519
152.12736,-27.28852
152.9907188,-27.2912481
152.9385733,-27.2934062
152.9385733,-27.2934062
152.93857,-27.29341
152.2068046,-27.29512517
152.2068046,-27.29512517
152.20681,-27.29513
152.20681,-27.29513
152.2068,-27.29513
152.2068,-27.29513
152.2068,-27.29513
153.0391648,-27.29793865
152.982397,-27.298989
152.92649,-27.30222
152.92649,-27.30222
152.9259985,-27.30239606
152.926,-27.3024
152.926,-27.3024
152.96594,-27.30538
152.9659396,-27.3053825
152.89273,-27.30674
152.89273,-27.30674
152.89273,-27.30674
152.935275,-27.31000655
152.935827,-27.310586
152.77611,-27.31083
152.77611,-27.31083
152.9166245,-27.31648535
152.91662,-27.31649
152.91662,-27.31649
152.9150708,-27.31708828
152.9146393,-27.31793725
152.91464,-27.31794
152.91464,-27.31794
152.10861,-27.31861
152.10861,-27.31861
152.10861,-27.31861
152.10861,-27.31861
152.10861,-27.31861
152.1086111,-27.31861111
152.1086111,-27.31861111
152.7502859,-27.31999501
152.946295,-27.321872
152.9496,-27.3226
152.9496,-27.3226
152.928169,-27.326875
152.928169,-27.326875
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.9281694,-27.3268753
152.92817,-27.32688
152.92817,-27.32688
152.92817,-27.32688
152.92806,-27.32694
152.92806,-27.32694
152.92806,-27.32694
152.92806,-27.32694
152.92806,-27.32694
152.92806,-27.32694
152.92806,-27.32694
152.92806,-27.32694
152.7607,-27.32848
152.76081,-27.32859
152.76081,-27.32859
152.76081,-27.32859
152.7614463,-27.3286068
152.76145,-27.32861
152.76145,-27.32861
152.40889,-27.335
152.40889,-27.335
152.40889,-27.335
152.40889,-27.335
152.4088889,-27.335
152.4088889,-27.335
152.7677361,-27.33590619
152.7677361,-27.33590619
152.7677361,-27.33590619
152.7677361,-27.33590619
152.76774,-27.33591
152.76774,-27.33591
152.76774,-27.33591
152.76774,-27.33591
152.76774,-27.33591
152.76774,-27.33591
152.76774,-27.33591
152.9421108,-27.3395155
152.9421524,-27.3395705
152.40941,-27.34008
152.40941,-27.34008
152.87007,-27.34036
152.87007,-27.34036
152.87007,-27.34036
152.87007,-27.34036
152.87007,-27.34036
152.8700689,-27.3403643
152.8700689,-27.3403643
152.8695098,-27.3458209
152.8684,-27.34658
152.8684,-27.34658
152.8684043,-27.34658454
152.868404,-27.346585
152.8684,-27.34659
152.89554,-27.346627
152.89554,-27.34663
152.89554,-27.34663
152.895808,-27.346665
152.9615394,-27.34730031
152.94222,-27.3475
152.94222,-27.3475
152.94222,-27.3475
152.94222,-27.3475
152.94222,-27.3475
152.94222,-27.3475
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.9423583,-27.3475453
152.94236,-27.34755
152.94236,-27.34755
152.9504796,-27.35286192
153.0236,-27.3532
153.0236,-27.3532
153.0236,-27.3532
152.9937887,-27.35499579
152.98377,-27.35515
152.98377,-27.35515
152.9837736,-27.35515229
152.98474,-27.35614
152.98474,-27.35614
152.98474,-27.35614
152.940463,-27.357396
153.010832,-27.36027
153.01083,-27.36027
152.15944,-27.36083
152.15944,-27.36083
152.9987256,-27.36419708
152.997992,-27.364425
152.997992,-27.364425
152.997992,-27.364425
152.997992,-27.364425
152.997992,-27.364425
152.997992,-27.364425
152.997992,-27.364425
153.0098198,-27.36446265
152.9543606,-27.36453765
152.8238939,-27.36457605
152.998,-27.3646
152.9984014,-27.36462986
152.9984014,-27.36462986
152.9984014,-27.36462986
152.9984014,-27.36462986
152.9984014,-27.36462986
152.9984014,-27.36462986
152.9984014,-27.36462986
152.9982203,-27.36470887
152.9982203,-27.36470887
152.9982203,-27.36470887
152.16775,-27.36508
152.16775,-27.36508
152.9546485,-27.3652627
152.9546485,-27.3652627
152.998543,-27.365561
152.998543,-27.365561
152.9449269,-27.36575782
152.9488187,-27.36662704
153,-27.366667
153,-27.36667
152.9249108,-27.3668447
152.951242,-27.367219
152.951242,-27.367219
152.95124,-27.36722
152.95124,-27.36722
152.95124,-27.36722
152.95051,-27.36722
152.95051,-27.36722
152.9503207,-27.36726271
152.9538097,-27.36772547
152.9164545,-27.36832776
152.81432,-27.36875
152.81432,-27.36875
152.8143241,-27.36875001
152.815374,-27.36884
152.81313,-27.36905
152.8131301,-27.3690531
152.91528,-27.36917
152.19136,-27.36924
152.19136,-27.36924
152.19136,-27.36924
152.1913573,-27.36924355
152.1913573,-27.36924355
152.8895613,-27.36999723
152.88956,-27.37
152.88956,-27.37
152.88956,-27.37
152.88956,-27.37
152.95291,-27.3714
152.952909,-27.371401
152.99166,-27.37181
152.99166,-27.37181
152.9916607,-27.37181233
152.9189,-27.37194
152.9189,-27.37194
152.9189,-27.37194
152.9189,-27.37194
152.9189,-27.37194
152.9189,-27.37194
152.9189,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.91889,-27.37194
152.9188843,-27.37194061
152.9188843,-27.37194061
152.993689,-27.372014
152.9685556,-27.37216667
152.977532,-27.372625
152.97753,-27.37263
152.1435671,-27.37277309
152.95874,-27.37333
152.958736,-27.373331
152.97607,-27.3734
152.97607,-27.3734
152.9594,-27.3734
152.9594,-27.3734
152.89273,-27.3734
152.89273,-27.3734
152.897843,-27.373716
152.89784,-27.37372
152.965983,-27.373752
152.9664251,-27.3738651
152.96528,-27.37417
152.96528,-27.37417
152.96535,-27.37428
152.96535,-27.37428
152.96535,-27.37428
152.9533107,-27.37458179
152.895205,-27.374587
152.9658403,-27.3746208
152.9149712,-27.37474942
152.02608,-27.37508
152.913391,-27.375312
152.922578,-27.37574
152.9479989,-27.37626127
152.95523,-27.37757
152.95523,-27.37757
152.95523,-27.37757
152.95523,-27.37757
152.95523,-27.37757
152.9552333,-27.37757119
152.9552333,-27.37757119
152.929019,-27.379612
153.0005803,-27.379945
153.00058,-27.37995
153.00058,-27.37995
153.00058,-27.37995
153.00058,-27.37995
152.8844012,-27.38173836
152.8844012,-27.38173836
152.8844,-27.38174
152.8844,-27.38174
152.8844,-27.38174
152.8844,-27.38174
152.8844,-27.38174
152.69274,-27.38174
152.9162617,-27.38202007
152.939353,-27.38349506
152.93935,-27.3835
152.998514,-27.38434071
152.9351485,-27.38635671
152.93515,-27.38636
152.78536,-27.38668
152.7853649,-27.3866833
152.00551,-27.38693
152.00551,-27.38693
152.00551,-27.38693
152.00551,-27.38693
152.00551,-27.38693
152.0055113,-27.38693131
152.0055113,-27.38693131
152.8816191,-27.3874571
152.88162,-27.38746
152.8203714,-27.3883061
152.82037,-27.38831
152.87722,-27.38944
152.87722,-27.38944
152.87722,-27.38944
152.87726,-27.38955
152.87726,-27.38955
152.87726,-27.38955
152.79274,-27.39007
152.79274,-27.39007
153.0041,-27.3906
153.0041,-27.3906
153.0041,-27.3906
153.004099,-27.390617
153.0040985,-27.3906173
153.0041,-27.39062
153.0041,-27.39062
153.0041,-27.39062
152.81762,-27.3927
152.8176221,-27.3927023
152.8175,-27.39278
152.8175,-27.39278
152.9390505,-27.39325871
152.93905,-27.39326
152.93905,-27.39326
152.82353,-27.39356
152.82353,-27.39356
152.823526,-27.393562
152.900065,-27.394654
152.897989,-27.395397
152.89799,-27.3954
152.89799,-27.3954
152.8988,-27.3958
152.8988,-27.3958
152.8988,-27.3958
152.8988,-27.3958
152.898801,-27.395805
152.8988006,-27.3958051
152.8988,-27.39581
152.8988,-27.39581
152.8988,-27.39581
152.9242778,-27.39654805
152.9,-27.4
152.9,-27.4
152.7902,-27.40119
152.7902,-27.40119
152.7902044,-27.40119253
152.79071,-27.40146
152.7907108,-27.4014628
152.1453642,-27.4017271
152.8838003,-27.40289454
153.0302324,-27.40673718
153.0302324,-27.40673718
153.03023,-27.40674
153.03023,-27.40674
153.03023,-27.40674
153.03023,-27.40674
153.03023,-27.40674
153.03023,-27.40674
152.62607,-27.40674
152.62607,-27.40674
152.62607,-27.40674
152.955723,-27.407116
152.9112339,-27.4092999
152.9112339,-27.4092999
152.726121,-27.41001
152.88319,-27.41005
152.9083244,-27.41070532
152.90832,-27.41071
152.90832,-27.41071
152.941777,-27.413052
152.9674415,-27.41454156
152.92083,-27.41639
152.92083,-27.41639
152.92083,-27.41639
152.92076,-27.41657
152.92076,-27.41657
152.92076,-27.41657
152.9,-27.416667
152.9,-27.416667
152.92083,-27.41667
152.92083,-27.41667
152.92083,-27.41667
152.8493543,-27.42074826
153.028609,-27.422668
153.02861,-27.42267
152.931098,-27.422979
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969,-27.4234
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.8969013,-27.42340481
152.98926,-27.424339
152.98926,-27.42434
152.9320311,-27.42436
152.9319566,-27.4245643
153.5405,-27.42727
153.5405,-27.42727
153.5404985,-27.4272721
152.899852,-27.428099
152.89985,-27.4281
152.915976,-27.4336885
152.91598,-27.43369
152.99755,-27.43408
152.99755,-27.43408
152.9975544,-27.43408353
152.9974508,-27.4341368
152.99745,-27.43414
152.99745,-27.43414
152.99752,-27.43459
152.99752,-27.43459
152.99752,-27.43459
152.99752,-27.43459
152.99752,-27.43459
152.99752,-27.43459
152.99752,-27.43459
152.9975,-27.4346
152.9975,-27.4346
152.9975,-27.4346
153.0004547,-27.43558205
152.9983439,-27.43619056
152.8669,-27.43868
152.8669,-27.43868
152.8669,-27.43868
152.8669,-27.43868
152.8669,-27.43868
152.8669039,-27.43868051
152.8669039,-27.43868051
152.947046,-27.438698
152.97,-27.44
152.8719234,-27.44004047
152.9238892,-27.44005326
152.9594,-27.44007
152.9594,-27.44007
152.9212319,-27.440989
152.92123,-27.44099
152.92123,-27.44099
152.921315,-27.441017
152.921315,-27.441017
152.921315,-27.441017
152.921315,-27.441017
152.921315,-27.441017
152.921315,-27.441017
152.921315,-27.441017
152.92132,-27.44102
152.92132,-27.44102
152.00333,-27.44167
152.00333,-27.44167
152.0033,-27.44167
152.95732,-27.441773
152.9589117,-27.4417888
152.9586988,-27.4420974
152.9586988,-27.4420974
152.9587,-27.4421
152.9587,-27.4421
152.9587,-27.4421
152.9587,-27.4421
152.9612273,-27.4427482
152.907056,-27.443478
152.9070557,-27.44347837
152.90706,-27.44348
152.90706,-27.44348
152.90706,-27.44348
152.2563137,-27.44419968
152.2563137,-27.44419968
152.25631,-27.4442
152.25631,-27.4442
152.25631,-27.4442
152.25632,-27.44421
152.25632,-27.44421
153.0029,-27.4452
152.9596334,-27.44612322
151.9555181,-27.44613831
151.95552,-27.44614
151.95552,-27.44614
152.93638,-27.44653
152.93638,-27.44653
152.93639,-27.44667
152.93639,-27.44667
152.93639,-27.44667
152.96276,-27.44866
152.9627618,-27.4486603
152.9627618,-27.4486603
152.9627982,-27.4487156
152.9627982,-27.4487156
152.9627982,-27.4487156
152.9627982,-27.4487156
152.9627982,-27.4487156
152.9627982,-27.4487156
152.9627982,-27.4487156
152.9628,-27.44872
152.9628,-27.44872
152.9628,-27.44872
152.9628,-27.44872
152.9628,-27.44872
152.9628,-27.44872
152.9628,-27.44872
152.96279,-27.44874
152.96279,-27.44874
152.96279,-27.44874
152.96279,-27.44874
152.96279,-27.44874
152.962794,-27.44874207
152.962794,-27.44874207
152.9628187,-27.4487868
152.96282,-27.44879
152.9627024,-27.4487999
152.96277,-27.44881
152.96277,-27.44881
152.9627667,-27.4488108
152.9121373,-27.4488497
152.91214,-27.44885
152.91214,-27.44885
152.18335,-27.45001667
152.18335,-27.45001667
152.18335,-27.45002
152.18335,-27.45002
152.18335,-27.45002
152.18335,-27.45002
152.18335,-27.45002
152.98612,-27.45188
152.9861212,-27.4518849
152.97607,-27.45257
152.97607,-27.45257
152.2585,-27.45301
152.2585,-27.45301
152.2585,-27.45301
152.2585011,-27.45301318
152.2585011,-27.45301318
152.25851,-27.45302
152.25851,-27.45302
152.76388,-27.45333
152.76388,-27.45333
152.76388,-27.45333
152.95993,-27.45494
152.95993,-27.45494
152.95993,-27.454941
152.96,-27.455
152.96,-27.455
152.9640194,-27.45604124
152.96169,-27.45625
152.96169,-27.45625
152.9616852,-27.45625277
152.87251,-27.45704
152.87251,-27.45704
152.8725118,-27.45704368
152.97438,-27.45779
152.97438,-27.45779
152.97438,-27.457794
152.9616809,-27.4577971
152.96168,-27.4578
152.96168,-27.4578
152.96403,-27.45785
152.96403,-27.45785
152.9640255,-27.45785076
152.9665082,-27.45790425
152.9665082,-27.45790425
152.96475,-27.458
152.96475,-27.458
152.96475,-27.458
152.96475,-27.458
152.9647503,-27.45800183
152.9642077,-27.4580081
152.9642077,-27.4580081
152.9642077,-27.4580081
152.96421,-27.45801
152.96421,-27.45801
152.96421,-27.45801
152.96421,-27.45801
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.963,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9629982,-27.4581
152.9634997,-27.4583117
152.9615112,-27.45861588
152.9615112,-27.45861588
152.9615112,-27.45861588
152.9615112,-27.45861588
152.9615112,-27.45861588
152.9615112,-27.45861588
152.9615112,-27.45861588
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.96151,-27.45862
152.954638,-27.458677
152.95464,-27.45868
152.9664569,-27.45871554
152.96646,-27.45872
152.96646,-27.45872
152.96646,-27.45872
152.96459,-27.45873
152.96459,-27.45873
152.96459,-27.45873
152.96459,-27.45873
152.96459,-27.45873
152.96459,-27.45873
152.9645881,-27.4587344
152.9645881,-27.4587344
152.966647,-27.45873905
