X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1327.0,1327.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1328.0,1328.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1329.0,1329.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1330.0,1330.0,train,3.515845890289168E-4,86.85717669017409,0.7721369883017841
1331.0,1331.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1332.0,1332.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1333.0,1333.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1334.0,1334.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1335.0,1335.0,train,3.411114061514181E-4,81.76077700304418,0.7618734740770271
1336.0,1336.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1337.0,1337.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1338.0,1338.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1339.0,1339.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1340.0,1340.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1341.0,1341.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1342.0,1342.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1343.0,1343.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1344.0,1344.0,train,3.515845890289168E-4,86.85717669017409,0.7721369883017841
1345.0,1345.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1346.0,1346.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1347.0,1347.0,train,3.4598646652540853E-4,82.78973432007972,0.7667072177982878
1348.0,1348.0,train,3.37550091052633E-4,80.20267739763182,0.7582791529399766
1349.0,1349.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1350.0,1350.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1351.0,1351.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1352.0,1352.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1353.0,1353.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1354.0,1354.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1355.0,1355.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1356.0,1356.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1357.0,1357.0,train,3.515845890289168E-4,86.85717669017409,0.7721369883017841
1358.0,1358.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1359.0,1359.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1360.0,1360.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1361.0,1361.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1362.0,1362.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1363.0,1363.0,train,3.09325637295536E-4,43.51679991749801,0.7278059239895256
1364.0,1364.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1365.0,1365.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1366.0,1366.0,train,3.515845890289168E-4,86.85717669017409,0.7721369883017841
1367.0,1367.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1368.0,1368.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1369.0,1369.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1370.0,1370.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1371.0,1371.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1372.0,1372.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1373.0,1373.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1374.0,1374.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1375.0,1375.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1376.0,1376.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1377.0,1377.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1378.0,1378.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1379.0,1379.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1380.0,1380.0,train,2.877289418290312E-4,32.50810632181661,0.7019187408507603
1381.0,1381.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1382.0,1382.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1383.0,1383.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1384.0,1384.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1385.0,1385.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1386.0,1386.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1387.0,1387.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1388.0,1388.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1389.0,1389.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1390.0,1390.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1391.0,1391.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1392.0,1392.0,train,2.877289418290312E-4,32.50810632181661,0.7019187408507603
1393.0,1393.0,train,2.877289418290312E-4,32.50810632181661,0.7019187408507603
1394.0,1394.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1395.0,1395.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1396.0,1396.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1397.0,1397.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1398.0,1398.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1399.0,1399.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1400.0,1400.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1401.0,1401.0,train,3.524863286620285E-4,87.0150150716988,0.7729997145459933
1402.0,1402.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1403.0,1403.0,train,3.09325637295536E-4,43.51679991749801,0.7278059239895256
1404.0,1404.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1405.0,1405.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1406.0,1406.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1407.0,1407.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1408.0,1408.0,train,3.5234205753565485E-4,86.98507458819137,0.7728619050663047
1409.0,1409.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1410.0,1410.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1411.0,1411.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1412.0,1412.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1413.0,1413.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1414.0,1414.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1415.0,1415.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1416.0,1416.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1417.0,1417.0,train,3.3644473286020853E-4,77.17114387249534,0.7571525556015619
1418.0,1418.0,train,3.5234205753565485E-4,86.98507458819137,0.7728619050663047
1419.0,1419.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1420.0,1420.0,train,3.3644473286020853E-4,77.17114387249534,0.7571525556015619
1421.0,1421.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1422.0,1422.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1423.0,1423.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1424.0,1424.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1425.0,1425.0,train,3.525230753976153E-4,87.64388843156603,0.7730348020983517
1426.0,1426.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1427.0,1427.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1428.0,1428.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1429.0,1429.0,train,3.39502271129445E-4,81.59421184895133,0.7602560925940423
1430.0,1430.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1431.0,1431.0,train,3.3644473286020853E-4,77.17114387249534,0.7571525556015619
1432.0,1432.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1433.0,1433.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1434.0,1434.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1435.0,1435.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1436.0,1436.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1437.0,1437.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1438.0,1438.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1439.0,1439.0,train,3.1514541795509487E-4,49.08825592319508,0.7343888866429461
1440.0,1440.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1441.0,1441.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1442.0,1442.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1443.0,1443.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1444.0,1444.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1445.0,1445.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1446.0,1446.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1447.0,1447.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1448.0,1448.0,train,3.4874886657764993E-4,83.03086125670622,0.7694025258832916
1449.0,1449.0,train,3.0810375534803065E-4,43.10191366789271,0.7264032200243069
1450.0,1450.0,train,3.341450312981337E-4,74.18188873851089,0.754791811573823
1451.0,1451.0,train,3.341450312981337E-4,74.18188873851089,0.754791811573823
1452.0,1452.0,train,3.341450312981337E-4,74.18188873851089,0.754791811573823
1453.0,1453.0,train,3.0810375534803065E-4,43.10191366789271,0.7264032200243069
1454.0,1454.0,train,3.0810375534803065E-4,43.10191366789271,0.7264032200243069
1455.0,1455.0,train,3.341450312981337E-4,74.18188873851089,0.754791811573823
1456.0,1456.0,train,3.112706688408557E-4,45.515734994740846,0.7300239736651903
1457.0,1457.0,train,3.37550091052633E-4,80.20267739763182,0.7582791529399766
1458.0,1458.0,train,3.357230051246366E-4,76.15698448444785,0.7564141281198025
1459.0,1459.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1460.0,1460.0,train,3.422444293434812E-4,82.55133042449573,0.7630057531304295
1461.0,1461.0,train,3.411114061514181E-4,81.76077700304418,0.7618734740770271
1462.0,1462.0,train,3.525230753976153E-4,87.64388843156603,0.7730348020983517
1463.0,1463.0,train,3.3644473286020853E-4,77.17114387249534,0.7571525556015619
1464.0,1464.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1465.0,1465.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1466.0,1466.0,train,3.0431317348264693E-4,40.20100290428773,0.7220055207188113
1467.0,1467.0,train,3.3690132666244776E-4,77.4381303376219,0.7576185578401563
1468.0,1468.0,train,9.65289130186999E-7,0.2644514736812911,0.004052447723521535
1469.0,1469.0,train,3.359192931651723E-4,76.56218858412157,0.7566151799895061
1470.0,1470.0,train,3.00871419272901E-4,38.41384195673954,0.7179513200618959
1471.0,1471.0,train,3.252552361532586E-4,64.10316225051268,0.7454482147436683
1472.0,1472.0,train,3.2521797798078635E-4,64.01880891418281,0.7454083147153869
1473.0,1473.0,train,3.495752065481301E-4,86.66367417998129,0.7702027288518895
1474.0,1474.0,train,3.02451187906748E-4,39.35102605884164,0.7198194916110778
1475.0,1475.0,train,3.0298375929089713E-4,39.62030523167751,0.7204464963457571
1476.0,1476.0,train,3.2544153867198017E-4,64.12294524017739,0.74564763357882
1477.0,1477.0,train,3.495752065481301E-4,86.66367417998129,0.7702027288518895
1478.0,1478.0,train,3.188936599717836E-4,52.02224772955765,0.7385441247978006
1479.0,1479.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1480.0,1480.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1481.0,1481.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1482.0,1482.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1483.0,1483.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1484.0,1484.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1485.0,1485.0,train,1.7202399744329838E-6,0.4644442239465621,0.00721041169998482
1486.0,1486.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1487.0,1487.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1488.0,1488.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1489.0,1489.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1490.0,1490.0,train,3.032303968504934E-4,39.71172416256609,0.7207363910952622
1491.0,1491.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1492.0,1492.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1493.0,1493.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1494.0,1494.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1495.0,1495.0,train,1.7202399744329838E-6,0.4644442239465621,0.00721041169998482
1496.0,1496.0,train,3.1686713468840596E-4,49.51454757564864,0.7363056902704719
1497.0,1497.0,train,3.032303968504934E-4,39.71172416256609,0.7207363910952622
1498.0,1498.0,train,3.1686713468840596E-4,49.51454757564864,0.7363056902704719
1499.0,1499.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1500.0,1500.0,train,3.1686713468840596E-4,49.51454757564864,0.7363056902704719
1501.0,1501.0,train,3.1686713468840596E-4,49.51454757564864,0.7363056902704719
1502.0,1502.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1503.0,1503.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1504.0,1504.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1505.0,1505.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1506.0,1506.0,train,3.2521797798078635E-4,64.01880891418281,0.7454083147153869
1507.0,1507.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1508.0,1508.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1509.0,1509.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1510.0,1510.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1511.0,1511.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1512.0,1512.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1513.0,1513.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1514.0,1514.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1515.0,1515.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1516.0,1516.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1517.0,1517.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1518.0,1518.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1519.0,1519.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1520.0,1520.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1521.0,1521.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1522.0,1522.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1523.0,1523.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1524.0,1524.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1525.0,1525.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1526.0,1526.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1527.0,1527.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1528.0,1528.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1529.0,1529.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1530.0,1530.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1531.0,1531.0,train,3.2488822479362535E-4,63.25942430668469,0.7450549070655579
1532.0,1532.0,train,3.2488822479362535E-4,63.25942430668469,0.7450549070655579
1533.0,1533.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1534.0,1534.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1535.0,1535.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1536.0,1536.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1537.0,1537.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1538.0,1538.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1539.0,1539.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1540.0,1540.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1541.0,1541.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1542.0,1542.0,train,3.3419554078288984E-4,74.57906625792982,0.7548439074374049
1543.0,1543.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1544.0,1544.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1545.0,1545.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1546.0,1546.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1547.0,1547.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1548.0,1548.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1549.0,1549.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1550.0,1550.0,train,3.2388363812743855E-4,59.06926853694086,0.7439752308715566
1551.0,1551.0,train,3.2217453600441565E-4,55.22250411938403,0.7421278619896328
1552.0,1552.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1553.0,1553.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1554.0,1554.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1555.0,1555.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1556.0,1556.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1557.0,1557.0,train,3.241712092645657E-4,59.81860683479527,0.7442847632526889
1558.0,1558.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1559.0,1559.0,train,3.288484423627935E-4,67.01603992765357,0.7492669680055402
1560.0,1560.0,train,3.288484423627935E-4,67.01603992765357,0.7492669680055402
1561.0,1561.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1562.0,1562.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1563.0,1563.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1564.0,1564.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1565.0,1565.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1566.0,1566.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1567.0,1567.0,train,3.2217453600441565E-4,55.22250411938403,0.7421278619896328
1568.0,1568.0,train,3.3524415401346377E-4,75.66047130378523,0.7559229584298368
1569.0,1569.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1570.0,1570.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1571.0,1571.0,train,3.2217453600441565E-4,55.22250411938403,0.7421278619896328
1572.0,1572.0,train,3.2488822479362535E-4,63.25942430668469,0.7450549070655579
1573.0,1573.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1574.0,1574.0,train,3.2488822479362535E-4,63.25942430668469,0.7450549070655579
1575.0,1575.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1576.0,1576.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1577.0,1577.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1578.0,1578.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1579.0,1579.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1580.0,1580.0,train,3.2320895075425274E-4,58.26222012580693,0.7432475474296514
1581.0,1581.0,train,3.2217453600441565E-4,55.22250411938403,0.7421278619896328
1582.0,1582.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1583.0,1583.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1584.0,1584.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1585.0,1585.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1586.0,1586.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1587.0,1587.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1588.0,1588.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1589.0,1589.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1590.0,1590.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1591.0,1591.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1592.0,1592.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1593.0,1593.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1594.0,1594.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1595.0,1595.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1596.0,1596.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1597.0,1597.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1598.0,1598.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1599.0,1599.0,train,3.3419554078288984E-4,74.57906625792982,0.7548439074374049
1600.0,1600.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1601.0,1601.0,train,3.3419554078288984E-4,74.57906625792982,0.7548439074374049
1602.0,1602.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1603.0,1603.0,train,3.3419554078288984E-4,74.57906625792982,0.7548439074374049
1604.0,1604.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1605.0,1605.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1606.0,1606.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1607.0,1607.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1608.0,1608.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1609.0,1609.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1610.0,1610.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1611.0,1611.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1612.0,1612.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1613.0,1613.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1614.0,1614.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1615.0,1615.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1616.0,1616.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1617.0,1617.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1618.0,1618.0,train,3.2388363812743855E-4,59.06926853694086,0.7439752308715566
1619.0,1619.0,train,3.241712092645657E-4,59.81860683479527,0.7442847632526889
1620.0,1620.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1621.0,1621.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1622.0,1622.0,train,3.288484423627935E-4,67.01603992765357,0.7492669680055402
1623.0,1623.0,train,3.2320895075425274E-4,58.26222012580693,0.7432475474296514
1624.0,1624.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1625.0,1625.0,train,3.288484423627935E-4,67.01603992765357,0.7492669680055402
1626.0,1626.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1627.0,1627.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1628.0,1628.0,train,3.1698265630516575E-4,50.30568801933425,0.7364338052665689
1629.0,1629.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1630.0,1630.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1631.0,1631.0,train,3.3524415401346377E-4,75.66047130378523,0.7559229584298368
1632.0,1632.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1633.0,1633.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1634.0,1634.0,train,3.3762179962566004E-4,80.53886836392266,0.7583520585852697
1635.0,1635.0,train,3.2521797798078635E-4,64.01880891418281,0.7454083147153869
1636.0,1636.0,train,3.2521797798078635E-4,64.01880891418281,0.7454083147153869
1637.0,1637.0,train,3.239039594785183E-4,59.093560066873195,0.7439971164218975
1638.0,1638.0,train,3.2488822479362535E-4,63.25942430668469,0.7450549070655579
1639.0,1639.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1640.0,1640.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1641.0,1641.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1642.0,1642.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1643.0,1643.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1644.0,1644.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1645.0,1645.0,train,3.2217453600441565E-4,55.22250411938403,0.7421278619896328
1646.0,1646.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1647.0,1647.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1648.0,1648.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1649.0,1649.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1650.0,1650.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1651.0,1651.0,train,3.243769539405195E-4,60.836975143973895,0.7445059905715627
1652.0,1652.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1653.0,1653.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1654.0,1654.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1655.0,1655.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1656.0,1656.0,train,3.2388363812743855E-4,59.06926853694086,0.7439752308715566
1657.0,1657.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1658.0,1658.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1659.0,1659.0,train,3.370917902673795E-4,78.41295117949248,0.7578126816768358
1660.0,1660.0,train,3.2217453600441565E-4,55.22250411938403,0.7421278619896328
1661.0,1661.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1662.0,1662.0,train,3.2443355117613257E-4,61.17765627970833,0.7445668132743128
1663.0,1663.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1664.0,1664.0,train,3.244492237620029E-4,62.44578762856193,0.7445836533925302
1665.0,1665.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1666.0,1666.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1667.0,1667.0,train,3.3419554078288984E-4,74.57906625792982,0.7548439074374049
1668.0,1668.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1669.0,1669.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
1670.0,1670.0,train,3.2420719360939904E-4,59.98036144812884,0.7443234692986938
1671.0,1671.0,train,3.309781262714866E-4,70.5538050406302,0.7515032379039716
